date,temperature,humidity,wind_speed_model,wind_direction_model,cloud_cover_low,cloud_cover_mid,cloud_cover_high,temp_avg,dewpoint,pressure,wind_direction_obs,wind_speed_obs,precipitation_1h,precipitation_6h
2018-01-01,7.6000000000000005,76.41666666666667,28.9375,238.41919770983816,54.0,43.708333333333336,35.958333333333336,8.025,4.7125,10055.608695652174,239.16666666666663,6.908333333333334,92,110
2018-01-02,7.441666666666666,84.375,19.599999999999998,232.5807577774551,46.875,46.833333333333336,65.70833333333333,8.491666666666665,6.233333333333334,10130.541666666666,226.66666666666663,4.675,8,2
2018-01-03,9.775,77.45833333333333,33.295833333333334,252.33061297561454,46.0,60.666666666666664,34.791666666666664,10.041666666666668,5.687499999999999,10053.333333333334,257.0833333333333,8.5625,54,40
2018-01-04,10.783333333333333,88.41666666666667,24.662499999999998,240.37298379123425,79.95833333333333,80.66666666666667,68.66666666666667,11.375,9.158333333333337,10021.375,235.83333333333331,6.208333333333333,31,40
2018-01-05,8.737499999999999,88.0,18.141666666666666,223.16706120345566,24.916666666666668,55.166666666666664,75.83333333333333,8.870833333333335,6.541666666666667,10010.166666666666,214.58333333333331,4.116666666666666,12,0
2018-01-06,6.25,92.875,8.666666666666666,120.87690603874978,53.166666666666664,89.33333333333333,74.58333333333333,7.070833333333334,5.6875,10070.291666666666,98.75,2.1416666666666666,-3,0
2018-01-07,5.891666666666667,88.91666666666667,23.15416666666667,39.791918871835676,58.375,74.5,89.875,6.241666666666667,4.266666666666667,10166.458333333334,31.25,5.508333333333333,6,3
2018-01-08,5.1,88.29166666666667,15.891666666666666,52.24802133797977,7.375,43.666666666666664,66.75,5.987500000000001,3.8333333333333335,10168.958333333334,36.66666666666666,3.8625,-1,0
2018-01-09,4.6625000000000005,94.95833333333333,10.166666666666666,147.04388854237448,59.833333333333336,58.375,57.666666666666664,5.9375,4.708333333333333,10098.041666666666,139.16666666666666,2.9875000000000003,0,0
2018-01-10,7.304166666666667,89.25,11.945833333333333,189.8724837284035,79.83333333333333,72.79166666666667,29.291666666666668,8.025,6.270833333333333,10086.291666666666,181.25,2.9250000000000003,26,6
2018-01-11,5.058333333333334,95.5,6.825,109.70995861165004,53.541666666666664,49.25,4.708333333333333,6.4125000000000005,5.570833333333333,10165.083333333334,160.83333333333334,2.216666666666667,1,12
2018-01-12,5.329166666666667,92.95833333333333,8.679166666666667,40.124234393011555,96.58333333333333,4.416666666666667,0.0,5.495833333333334,4.370833333333333,10258.791666666666,199.16666666666663,1.7083333333333333,-2,0
2018-01-13,4.779166666666667,87.04166666666667,11.65,95.70687009865271,61.708333333333336,16.375,22.791666666666668,3.7125,2.1,10207.958333333334,82.5,3.225,-1,0
2018-01-14,2.3375,91.0,5.5874999999999995,155.87316816534045,8.541666666666666,47.791666666666664,52.708333333333336,3.5458333333333325,1.4416666666666669,10178.625,65.83333333333333,1.0291666666666666,0,0
2018-01-15,6.3625,88.04166666666667,23.145833333333332,220.91533706859153,70.08333333333333,56.0,46.75,7.350000000000001,5.258333333333332,10091.083333333334,218.33333333333331,6.329166666666667,26,4
2018-01-16,7.454166666666667,84.66666666666667,26.195833333333336,255.29280477644093,51.125,80.875,0.041666666666666664,7.875,4.841666666666668,10017.666666666666,253.33333333333331,7.141666666666667,43,1
2018-01-17,4.891666666666667,75.95833333333333,27.52916666666667,263.5835040719839,30.625,45.583333333333336,13.25,5.716666666666668,1.5958333333333332,10107.833333333334,259.1666666666667,6.8500000000000005,15,12
2018-01-18,8.545833333333333,83.75,27.058333333333334,254.6682807797483,72.125,68.79166666666667,23.916666666666668,8.783333333333333,6.370833333333333,10072.0,255.83333333333331,6.870833333333334,65,49
2018-01-19,4.675,84.16666666666667,17.108333333333334,256.50174572416694,36.875,34.958333333333336,1.2916666666666667,5.045833333333333,2.5000000000000004,10134.166666666666,259.1666666666667,3.704166666666666,5,12
2018-01-20,6.183333333333334,91.25,20.333333333333332,234.75226782100088,64.79166666666667,62.625,35.458333333333336,7.408333333333335,5.745833333333334,10051.041666666666,238.75,4.766666666666667,38,40
2018-01-21,6.158333333333332,93.70833333333333,12.691666666666668,203.58336376588412,92.375,88.125,50.833333333333336,7.175,5.6875,10145.416666666666,185.41666666666663,3.1958333333333333,68,12
2018-01-22,10.133333333333333,92.16666666666667,19.541666666666668,268.75158338406396,82.25,59.041666666666664,48.333333333333336,10.8375,8.8375,10142.625,277.5,3.608333333333333,133,180
2018-01-23,7.7250000000000005,91.58333333333333,15.354166666666666,211.74801234649834,80.95833333333333,31.083333333333332,33.333333333333336,9.975,7.362500000000002,10238.25,212.08333333333331,4.075,-4,2
2018-01-24,11.762500000000001,84.625,25.754166666666666,205.62309351654983,59.666666666666664,26.166666666666668,64.91666666666667,12.483333333333334,9.220833333333331,10179.625,207.5,7.379166666666666,0,1
2018-01-25,8.799999999999999,88.45833333333333,16.395833333333332,210.79117282862987,31.458333333333332,97.95833333333333,84.5,9.112500000000002,7.366666666666667,10139.583333333334,224.58333333333331,3.2,14,30
2018-01-26,5.491666666666667,88.95833333333333,6.579166666666667,239.3359301820475,33.458333333333336,26.625,58.166666666666664,6.895833333333335,4.749999999999999,10198.291666666666,176.25,1.7083333333333333,0,0
